3794.897062;48.15969849
3795.77097;48.15190125
3796.645079;48.14419937
3797.51939;48.13639832
3798.393902;48.12870026
3799.268615;48.12099838
3800.143529;48.11330032
3801.018646;48.10559845
3801.893963;48.09790039
3802.769482;48.09019852
3803.645203;48.08259964
3804.521126;48.07490158
3805.39725;48.06729889
3806.273576;48.05960083
3807.150104;48.05199814
3808.026833;48.04439926
3808.903765;48.03680038
3809.780898;48.02920151
3810.658234;45.79930115
3811.535771;44.42259979
3812.413511;44.26150131
3813.291453;46.6432991
3814.169597;51.88949966
3815.047943;48.05690002
3815.926491;44.81919861
3816.805242;42.75790024
3817.684195;42.7417984
3818.56335;44.56290054
3819.442708;43.49950027
3820.322269;35.19760132
3821.202032;43.39870071
3822.081997;38.57699966
3822.962166;37.07939911
3823.842537;47.75139999
3824.72311;47.4054985
3825.603887;43.43090057
3826.484866;45.2215004
3827.366048;45.6568985
3828.247433;45.94860077
3829.129021;46.42839813
3830.010812;43.77370071
3830.892806;44.98839951
3831.775004;43.91360092
3832.657404;52.39970016
3833.540008;57.06340027
3834.422814;51.97650146
3835.305825;51.47579956
3836.189038;53.85200119
3837.072455;58.33000183
3837.956075;48.6242981
3838.839899;39.59569931
3839.723926;42.04660034
3840.608157;43.02909851
3841.492592;36.27270126
3842.37723;36.52590179
3843.262072;40.46319962
3844.147118;38.73239899
3845.032367;35.13759995
3845.91782;40.62939835
3846.803478;41.68320084
3847.689339;47.97969818
3848.575404;49.99100113
3849.461673;52.3368988
3850.348147;54.08990097
3851.234824;47.29130173
3852.121706;50.95740128
3853.008792;56.45130157
3853.896082;51.91999817
3854.783577;46.09740067
3855.671276;47.84189987
3856.559179;49.49739838
3857.447287;37.75699997
3858.335599;46.65390015
3859.224116;51.98929977
3860.112837;57.31719971
3861.001764;71.13809967
3861.890894;83.21340179
3862.78023;85.85089874
3863.669771;91.38939667
3864.559516;89.96440125
3865.449466;79.29940033
3866.339621;69.99440002
3867.229981;67.99099731
3868.120546;49.67290115
3869.011317;40.39300156
3869.902292;34.52669907
3870.793472;34.12390137
3871.684858;33.36869812
3872.576449;23.23579979
3873.468246;32.68529892
3874.360247;39.62060165
3875.252454;39.19630051
3876.144867;38.01139832
3877.037485;39.59009933
3877.930309;40.8083992
3878.823338;41.9353981
3879.716573;47.78020096
3880.610014;45.70209885
3881.50366;40.09159851
3882.397512;35.84389877
3883.29157;30.42560005
3884.185834;31.76919937
3885.080304;33.1733017
3885.97498;35.36470032
3886.869861;34.56409836
3887.764949;33.06129837
3888.660243;37.27799988
3889.555744;36.3810997
3890.45145;44.73279953
3891.347363;55.46789932
3892.243482;58.39970016
3893.139807;53.0265007
3894.036339;46.7867012
3894.933077;40.3288002
3895.830022;42.74430084
3896.727173;41.03219986
3897.624531;39.92309952
3898.522096;41.39870071
3899.419867;39.09579849
3900.317845;46.55400085
3901.21603;40.91339874
3902.114421;44.58570099
3903.01302;49.28680038
3903.911825;45.25899887
3904.810837;43.895401
3905.710057;47.35219955
3906.609483;40.15309906
3907.509117;39.60509872
3908.408958;43.57479858
3909.309006;45.45209885
3910.209261;48.54230118
3911.109724;52.02859879
3912.010394;47.59220123
3912.911271;46.79439926
3913.812356;52.30130005
3914.713648;58.47109985
3915.615148;58.60319901
3916.516856;52.52090073
3917.418771;58.6556015
3918.320894;55.44380188
3919.223225;58.1167984
3920.125763;66.69539642
3921.028509;56.67409897
3921.931463;62.15739822
3922.834625;61.78820038
3923.737995;55.5306015
3924.641574;49.5848999
3925.54536;49.41040039
3926.449354;52.21030045
3927.353556;41.14839935
3928.257967;45.95500183
3929.162586;45.93939972
3930.067413;43.02750015
3930.972449;44.00899887
3931.877693;44.4272995
3932.783146;48.85620117
3933.688807;41.57249832
3934.594676;33.42660141
3935.500755;29.77939987
3936.407041;30.82640076
3937.313537;35.24900055
3938.220241;36.50320053
3939.127154;41.61149979
3940.034276;43.93180084
3940.941607;42.03499985
3941.849147;45.05210114
3942.756896;56.09909821
3943.664854;46.44250107
3944.573021;49.86119843
3945.481397;53.40990067
3946.389982;53.76250076
3947.298777;53.69240189
3948.20778;52.74499893
3949.116993;56.08720016
3950.026416;55.53359985
3950.936048;53.74739838
3951.845889;53.08259964
3952.75594;50.02249908
3953.666201;43.33359909
3954.576671;48.70930099
3955.487351;43.71680069
3956.39824;44.83860016
3957.309339;46.92269897
3958.220648;41.21310043
3959.132167;36.50529861
3960.043896;44.46360016
3960.955835;45.56909943
3961.867984;40.59400177
3962.780343;38.68170166
3963.692912;39.57320023
3964.605691;35.82569885
3965.51868;37.02209854
3966.431879;36.24779892
3967.345289;35.48970032
3968.25891;37.26929855
3969.17274;37.39770126
3970.086781;31.79159927
3971.001033;34.94789886
3971.915495;37.11439896
3972.830167;30.94300079
3973.745051;25.72430038
3974.660145;27.52210045
3975.575449;29.49370003
3976.490965;29.53720093
3977.406691;36.63069916
3978.322628;28.97130013
3979.238776;24.77899933
3980.155135;34.52330017
3981.071706;36.51100159
3981.988487;32.91329956
3982.905479;34.93920135
3983.822682;40
3984.740097;45.08480072
3985.657723;48.25080109
3986.57556;48.15599823
3987.493609;46.90639877
3988.411869;45.13779831
3989.330341;45.36439896
3990.249024;46.7397995
3991.167918;44.27310181
3992.087024;38.00019836
3993.006342;46.04240036
3993.925872;49.58520126
3994.845613;47.28319931
3995.765566;45.11289978
3996.685731;46.26620102
3997.606108;47.76139832
3998.526697;45.03229904
3999.447498;44.30780029
4000.36851;43.11309814
4001.289735;42.2541008
4002.211172;43.45240021
4003.132822;46.25260162
4004.054683;50.21279907
4004.976757;51.79850006
4005.899043;53.12540054
4006.821542;52.47679901
4007.744253;48.4516983
4008.667176;45.32849884
4009.590312;49.98939896
4010.513661;49.34280014
4011.437222;48.36320114
4012.360996;47.06629944
4013.284983;42.96350098
4014.209182;38.62789917
4015.133594;41.18389893
4016.058219;47.11500168
4016.983057;47.81129837
4017.908108;47.74319839
4018.833373;47.44210052
4019.75885;41.46220016
4020.68454;44.86640167
4021.610443;44.29410172
4022.53656;41.48389816
4023.46289;42.2677002
4024.389433;45.71500015
4025.31619;44.02149963
4026.24316;37.82130051
4027.170343;45.27550125
4028.09774;41.20339966
4029.025351;37.35419846
4029.953175;42.50149918
4030.881213;40.51290131
4031.809464;42.4734993
4032.73793;42.59999847
