4657.89;20.376768
4658.51;9.818057
4659.12;15.713844
4659.74;17.436657
4660.35;18.262053
4660.97;19.634438
4661.58;14.934893
4662.19;12.322252
4662.81;17.979485
4663.42;18.33263
4664.04;13.688366
4664.65;14.076795
4665.27;8.716503
4665.88;16.293655
4666.49;17.076134
4667.11;10.312979
4667.72;20.563419
4668.34;22.441408
4668.95;11.110595
4669.57;9.024826
4670.18;18.046427
4670.8;18.907236
4671.41;22.099417
4672.02;17.632109
4672.64;13.506093
4673.25;13.434875
4673.87;8.18973
4674.48;8.601668
4675.1;14.232494
4675.71;17.960854
4676.33;16.348177
4676.94;13.980397
4677.55;17.071569
4678.17;17.79673
4678.78;7.81724
4679.4;3.508648
4680.01;16.907459
4680.63;15.66776
4681.24;17.520666
4681.86;20.794781
4682.47;21.585875
4683.08;22.936674
4683.7;17.136354
4684.31;14.668885
4684.93;15.35452
4685.54;14.423624
4686.16;14.227745
4686.77;19.410007
4687.39;19.927622
4688;17.906967
4688.61;18.864292
4689.23;21.060926
4689.84;19.262056
4690.46;16.808466
4691.07;14.273233
4691.69;12.324503
4692.3;12.128635
4692.91;13.929901
4693.53;16.134785
4694.14;13.473087
4694.76;12.156187
4695.37;14.713288
4695.99;17.168818
4696.6;19.23875
4697.22;15.282787
4697.83;14.860885
4698.44;17.577456
4699.06;15.324818
4699.67;9.431752
4700.29;7.157574
4700.9;17.195538
4701.52;12.782845
4702.13;7.835388
4702.75;30.365105
4703.36;28.181339
4703.97;19.699408
4704.59;24.951094
4705.2;22.605566
4705.82;8.434562
4706.43;14.629198
4707.05;13.162042
4707.66;17.802437
4708.28;23.079453
4708.89;19.928215
4709.5;14.734844
4710.12;9.794557
4710.73;16.333651
4711.35;23.058136
4711.96;21.689543
4712.58;18.959593
4713.19;18.260376
4713.81;9.566884
4714.42;15.401064
4715.03;20.572573
4715.65;19.561495
4716.26;20.552107
4716.88;12.438049
4717.49;15.243563
4718.11;17.975391
4718.72;21.787458
4719.33;24.169146
